basePrice,demand,occupancy,weekend,season,leadDays,rating,finalPrice
1583,92,88,1,2,10,4.9,2737.0
2922,82,32,1,1,4,3.1,4548.0
4175,37,12,0,1,23,4.5,5111.0
4680,44,54,1,1,14,4.0,6868.0
5816,19,17,1,2,5,4.9,9091.0
5475,74,95,0,2,2,3.8,9712.0
2891,51,38,1,2,46,4.4,4582.0
4718,94,11,1,1,24,3.1,6638.0
5707,18,59,1,2,18,4.9,8643.0
2114,69,74,0,2,27,3.7,3234.0
4471,24,29,1,0,24,4.0,5329.0
5065,66,61,1,0,29,3.3,7033.0
5076,78,94,0,1,11,4.9,7804.0
1770,31,46,0,0,48,4.3,2290.0
5566,73,81,1,0,18,3.1,7841.0
3968,50,36,0,0,59,3.3,4704.0
2890,96,56,1,2,48,3.8,4826.0
4854,80,15,0,0,53,3.4,5834.0
5635,65,69,1,0,4,3.6,8621.0
5107,32,54,1,0,33,5.0,6900.0
4083,34,53,1,2,14,4.3,6360.0
5573,100,92,0,1,44,4.8,8832.0
4575,15,27,0,2,56,3.9,6051.0
5406,43,74,1,2,42,4.4,8737.0
1789,72,34,1,0,32,3.9,2516.0
3980,18,36,1,1,60,3.7,5186.0
4752,69,16,1,0,51,4.0,6179.0
1778,58,53,0,0,4,3.9,2410.0
4424,60,38,0,1,20,5.0,5980.0
2080,69,53,1,1,21,4.0,3205.0
1753,79,45,0,2,3,4.6,2900.0
5776,46,28,0,1,25,4.3,7519.0
2324,40,15,0,2,4,4.0,3523.0
5332,50,34,1,2,58,3.9,8107.0
2199,71,40,1,0,47,3.7,2812.0
2880,67,18,0,0,11,3.2,3359.0
5396,23,93,0,0,16,4.5,6803.0
3173,45,83,1,1,59,4.8,4833.0
4227,45,46,1,1,36,3.4,5742.0
4656,88,36,1,2,6,4.9,8366.0
4888,17,22,0,2,31,3.5,6343.0
5807,35,50,0,2,40,4.1,8332.0
1883,45,75,0,1,13,3.7,2661.0
1841,57,94,1,2,23,3.2,3076.0
3487,94,33,1,2,52,3.1,5814.0
5559,37,53,1,1,4,3.7,8639.0
4609,77,69,1,0,37,3.1,6421.0
5582,71,18,1,1,42,3.2,7827.0
4298,89,11,0,2,37,3.3,6276.0
4740,95,65,0,0,44,3.0,6305.0
3488,85,39,0,1,33,3.3,4878.0
4914,89,31,1,0,56,4.2,6690.0
3349,60,84,0,0,42,4.6,4586.0
1805,51,90,1,2,29,3.4,2942.0
5113,38,22,0,1,37,3.2,6445.0
4249,91,80,0,2,19,4.5,6829.0
2635,19,25,1,1,51,3.0,3275.0
1705,48,54,0,1,20,4.5,2419.0
4950,91,74,0,1,32,3.3,7227.0
5311,10,20,0,0,44,3.5,5464.0
5122,48,79,0,0,55,3.2,6534.0
5099,30,29,0,2,16,3.5,6830.0
4051,74,72,0,1,5,4.6,6435.0
5808,24,99,0,1,49,3.3,7819.0
1809,13,21,1,0,46,5.0,2237.0
4208,69,71,0,1,12,3.7,6006.0
3491,70,100,1,2,45,4.8,6131.0
1771,29,51,0,1,21,3.4,2137.0
5142,19,92,1,1,14,3.4,7385.0
5586,96,78,1,0,37,4.1,8352.0
3322,43,67,0,1,22,3.1,4357.0
4773,57,14,1,2,30,4.6,7154.0
5849,42,36,1,2,23,3.9,8820.0
2020,70,37,0,2,5,4.4,3251.0
2476,19,35,1,2,29,3.3,3671.0
5222,63,100,0,0,59,4.3,7184.0
5051,93,58,1,1,30,4.2,7854.0
5605,74,30,1,0,18,4.5,7555.0
4273,86,10,1,2,46,3.6,6721.0
4052,10,67,1,1,50,4.9,5724.0
4332,14,88,0,0,52,4.9,5441.0
5407,89,64,0,1,1,4.7,8715.0
1652,24,90,0,2,39,4.1,2457.0
4464,37,35,0,2,17,3.8,6038.0
4416,32,93,0,1,3,3.1,6462.0
4300,26,34,1,1,42,4.9,5984.0
3252,22,86,0,2,7,4.9,5141.0
4110,23,42,1,0,27,3.0,4812.0
5375,20,98,0,2,28,3.7,7997.0
2604,37,81,0,1,44,4.8,3579.0
4036,51,78,0,0,54,3.2,5000.0
5699,70,15,0,2,31,3.4,7973.0
5354,73,32,1,1,15,5.0,7812.0
4994,40,39,0,1,55,4.7,6500.0
3414,90,87,1,1,53,4.8,5564.0
4572,82,63,1,0,48,3.3,6564.0
2506,19,96,0,0,8,3.4,3043.0
1906,17,20,1,0,6,4.2,2470.0
1666,30,40,1,0,28,4.0,2054.0
2008,86,15,0,1,4,3.6,2747.0
3161,68,20,1,1,30,4.8,4519.0
5164,59,86,0,0,43,4.8,6955.0
4989,78,21,0,0,17,3.6,6105.0
2180,79,75,1,1,34,3.3,3446.0
4024,39,62,1,2,60,3.3,6301.0
3620,26,45,1,2,6,4.0,5700.0
5857,84,26,1,1,36,3.3,8483.0
2863,29,37,1,0,35,3.9,3648.0
2831,57,31,1,0,39,3.9,3682.0
3792,82,16,1,1,39,4.8,5567.0
3038,11,24,0,2,16,3.6,4054.0
4908,46,20,0,1,2,4.1,6804.0
2060,10,33,0,1,8,4.5,2437.0
2599,13,76,1,1,15,4.2,3571.0
3403,63,39,1,0,27,4.9,4471.0
1674,34,79,1,0,16,4.2,2226.0
3656,12,75,0,0,1,4.8,4862.0
3730,18,70,0,2,59,3.5,5146.0
5787,95,87,0,1,10,4.1,8838.0
5660,96,50,1,1,7,4.1,9491.0
5420,85,91,0,2,48,5.0,8960.0
2997,83,60,0,0,10,3.4,4063.0
5354,43,53,1,1,12,3.3,7563.0
4671,52,22,0,2,17,4.2,6615.0
3067,83,99,0,0,45,3.4,4453.0
2651,31,21,0,0,12,4.3,2924.0
1868,79,91,1,1,15,4.9,3082.0
1542,11,18,0,0,46,4.9,1614.0
3407,75,94,1,2,51,3.5,5864.0
4990,41,57,1,0,32,3.3,6367.0
4035,25,58,0,1,32,4.1,5196.0
5673,85,62,0,2,51,4.2,8887.0
4373,10,65,1,0,26,4.3,5395.0
3324,81,49,1,0,14,4.5,4468.0
2793,57,33,1,0,50,4.2,3695.0
4886,59,81,1,2,26,3.2,7874.0
4472,22,42,1,0,5,4.6,6140.0
5422,24,32,0,1,52,3.2,6596.0
2492,62,86,1,2,38,3.0,3933.0
3886,53,63,0,2,50,4.5,5813.0
3740,17,62,1,0,46,4.1,4549.0
2976,83,58,0,2,4,4.4,5009.0
4907,55,87,1,1,28,3.8,7616.0
1889,78,87,0,2,55,3.0,2929.0
2499,28,89,0,1,1,3.7,3598.0
3355,47,58,1,0,13,4.2,4425.0
2158,20,69,1,2,43,3.5,3416.0
4263,52,99,0,1,3,4.4,6703.0
5163,29,99,0,0,49,4.6,6456.0
2981,29,74,0,1,50,3.9,3791.0
5231,30,41,1,2,25,4.8,7869.0
1951,91,88,1,2,42,4.7,3507.0
3975,66,30,1,1,16,4.8,5848.0
4722,59,27,1,0,21,4.3,6267.0
3037,83,69,0,0,13,3.6,4104.0
4593,35,22,1,0,52,4.0,5634.0
2382,39,33,1,0,44,4.4,2758.0
5908,82,39,1,1,36,3.4,8900.0
5568,40,11,1,2,8,4.5,8036.0
4066,51,92,1,1,44,4.1,6448.0
4777,77,34,0,2,19,3.2,6972.0
1874,70,59,1,2,47,4.1,2983.0
5197,70,23,0,1,60,3.1,6773.0
4562,79,15,1,1,16,3.0,6468.0
4750,87,85,1,0,12,4.8,7000.0
1612,77,93,1,2,20,4.0,2674.0
4697,99,96,1,0,18,4.1,7313.0
3878,26,39,0,0,54,3.6,4508.0
3424,28,39,0,1,12,4.1,4223.0
1639,60,47,1,0,48,3.3,2199.0
2924,79,67,0,0,25,4.5,3863.0
4449,72,50,0,0,60,4.6,5789.0
4668,84,66,1,1,52,4.7,7260.0
2016,89,45,0,0,11,3.2,2669.0
4116,39,73,0,0,22,4.1,5095.0
2387,34,25,1,1,52,4.6,3209.0
4604,84,97,1,1,46,3.3,7370.0
1549,80,87,0,1,34,3.2,2420.0
5451,35,99,1,2,13,4.6,8906.0
5060,65,81,1,1,46,4.6,7894.0
1518,31,23,1,2,38,3.9,2219.0
2973,98,40,0,1,12,3.2,4231.0
5561,28,75,1,1,39,4.0,8102.0
4106,40,77,1,1,36,3.8,6094.0
1951,35,74,0,2,28,4.0,2733.0
5265,51,64,0,0,27,3.9,6626.0
3938,50,93,0,1,39,4.1,5787.0
5810,32,87,0,2,13,4.5,8700.0
3049,56,49,0,1,43,4.5,4249.0
4974,22,34,1,0,40,4.3,5819.0
1627,98,34,0,2,27,3.4,2398.0
4261,75,12,1,1,51,3.8,6297.0
5956,75,78,0,1,31,3.1,8629.0
2915,25,35,1,1,2,3.9,4321.0
1701,82,49,1,0,53,4.9,2600.0
3869,37,47,0,2,18,4.3,5418.0
2017,86,47,0,1,26,3.3,2964.0
2841,44,77,0,1,53,3.5,3796.0
3488,50,16,0,2,42,3.1,4786.0
5045,86,39,0,0,31,3.4,6260.0
5302,40,28,0,0,38,4.0,6064.0
4775,94,44,1,0,56,3.7,6868.0
5154,41,42,1,0,22,3.4,6476.0
3934,63,42,1,0,36,3.3,5238.0
1707,81,87,1,1,19,4.3,2681.0
4133,68,47,1,1,14,4.1,6166.0
5617,50,19,0,1,14,4.7,7351.0
1653,75,66,0,2,50,3.4,2477.0
4866,63,37,1,0,29,4.7,6453.0
5814,49,87,1,2,17,4.2,9474.0
3018,37,47,0,0,50,3.5,3486.0
4100,46,25,0,0,50,3.5,4502.0
3695,74,30,0,2,37,3.8,5484.0
5998,83,15,0,1,9,3.9,8135.0
5054,64,50,1,2,1,3.2,8437.0
3914,13,24,1,1,4,4.7,5732.0
4349,19,12,0,0,58,3.2,4511.0
3242,56,52,0,1,7,4.0,4860.0
2806,84,56,1,0,11,3.8,3937.0
5349,23,23,1,0,14,4.0,6443.0
5668,47,75,1,1,42,4.8,8528.0
5695,21,38,0,0,19,5.0,6628.0
4055,54,13,1,1,40,3.0,5478.0
3805,26,35,0,2,3,3.8,5764.0
2588,89,21,0,0,8,4.6,3441.0
4142,44,11,0,0,29,3.7,4629.0
2677,75,26,1,2,50,4.3,4209.0
4494,84,44,1,0,37,5.0,6429.0
2059,50,19,0,2,52,4.3,2688.0
4464,76,95,1,2,43,3.2,7479.0
2771,38,52,0,0,9,4.7,3266.0
3313,27,30,1,2,19,4.9,4975.0
4415,29,24,0,2,12,4.4,6044.0
2109,23,44,0,2,27,3.8,3028.0
3961,43,94,1,0,37,4.9,5718.0
5620,58,94,1,2,48,4.9,9304.0
1783,63,94,0,1,58,4.9,2476.0
4428,40,69,1,1,25,3.8,6416.0
5896,67,53,0,2,45,4.6,8828.0
2591,51,14,0,1,38,4.3,3114.0
2316,67,82,0,0,48,3.4,2964.0
1582,91,27,0,2,50,4.1,2195.0
3420,39,30,0,0,17,4.5,3882.0
4991,34,81,0,1,44,4.8,6969.0
4644,72,83,0,1,59,4.7,6818.0
3593,28,60,0,1,33,3.3,4776.0
1675,81,50,1,1,39,4.0,2485.0
4204,17,33,1,0,14,4.0,5115.0
1869,12,33,0,2,28,4.8,2472.0
3318,76,47,0,0,18,3.0,4139.0
3601,95,53,0,2,55,4.5,5690.0
4990,90,66,1,1,33,4.2,7925.0
3279,26,68,0,1,52,4.8,4453.0
2864,23,43,0,1,42,3.9,3803.0
5962,18,84,0,1,15,4.3,7964.0
4842,71,91,1,0,11,4.9,7206.0
5176,30,32,1,2,36,4.5,7591.0
3926,85,95,1,2,15,3.1,6802.0
1572,46,52,0,1,53,3.3,2072.0
4462,20,91,0,0,48,4.6,5276.0
2359,29,49,1,1,30,3.7,3164.0
5356,44,56,0,2,58,4.4,7650.0
5638,62,50,1,2,15,4.4,8947.0
3924,56,56,1,0,49,5.0,5414.0
2564,84,29,0,2,23,3.9,3817.0
3717,61,86,0,0,43,4.5,5013.0
5517,17,74,0,1,50,3.1,6844.0
3759,13,77,0,1,60,3.9,4979.0
5251,36,33,1,0,48,3.4,6515.0
3586,53,45,1,1,59,4.7,5091.0
1868,49,54,1,0,15,4.7,2506.0
4304,56,11,1,1,29,3.5,6092.0
1650,53,37,1,1,11,3.6,2475.0
2634,57,35,1,2,45,4.4,4270.0
4284,100,32,0,2,18,4.5,6668.0
5664,94,88,1,0,40,4.3,8686.0
3846,61,45,0,1,31,5.0,5448.0
3750,93,100,0,1,9,4.7,5764.0
1560,77,15,1,1,22,3.8,2364.0
4510,20,44,1,2,11,3.7,6716.0
5401,86,47,0,0,17,4.2,7003.0
2837,82,44,0,0,33,4.6,3706.0
2684,13,83,1,0,11,4.0,3608.0
5926,85,62,1,1,39,4.5,9262.0
3051,82,47,0,0,8,3.0,3960.0
5933,86,68,1,2,51,4.9,10089.0
3129,57,52,1,2,57,4.5,4878.0
2827,35,13,1,0,4,3.8,3650.0
3026,86,14,1,1,36,3.8,4369.0
3173,48,77,1,2,19,3.2,5086.0
2861,67,54,0,2,24,4.6,4189.0
3073,28,89,1,1,41,4.5,4727.0
4186,97,34,1,1,49,4.3,6524.0
5870,92,87,0,0,18,3.2,8146.0
3866,86,20,0,2,33,3.5,5794.0
5257,86,38,1,2,46,3.9,8470.0
3934,67,43,1,0,36,3.5,5108.0
3493,37,95,0,0,10,3.9,4495.0
2369,75,23,1,2,55,3.5,3791.0
2514,19,33,1,2,14,3.7,3573.0
3411,95,68,1,1,7,4.3,5793.0
2102,86,48,0,1,12,4.8,2985.0
5321,67,35,1,2,22,3.8,8389.0
2190,82,52,1,2,27,4.4,3682.0
1993,23,45,0,1,48,3.3,2662.0
1989,93,48,1,0,37,4.1,2881.0
4056,24,70,1,0,11,4.8,5250.0
5985,42,25,1,2,36,3.1,8753.0
1794,26,68,1,2,60,3.5,2628.0
5527,33,15,0,1,13,3.3,6798.0
4343,39,65,0,2,32,4.1,6251.0
4412,71,17,1,0,8,4.4,5752.0
3217,22,36,1,1,7,3.1,4711.0
4096,71,80,1,1,43,3.1,6426.0
3373,56,36,1,0,43,4.7,4753.0
4758,25,98,0,0,58,3.9,5818.0
4317,75,55,0,1,17,3.9,6151.0
1944,90,50,0,2,22,4.9,3074.0
5141,52,88,1,0,46,3.6,7126.0
5958,17,34,1,1,34,4.8,7988.0
2241,12,95,1,2,20,4.9,3412.0
3541,21,27,0,2,53,3.5,4873.0
2179,93,21,0,1,8,4.0,2820.0
3967,25,96,0,0,22,4.1,4952.0
5197,87,60,0,2,27,4.7,8413.0
2858,89,48,0,0,34,3.6,3748.0
1562,68,98,1,1,21,4.6,2426.0
4059,58,19,1,0,15,4.9,5216.0
5269,72,83,1,2,5,4.7,9722.0
5851,71,86,0,1,38,4.8,8655.0
1634,58,63,1,2,17,4.4,2637.0
5144,60,38,1,2,8,4.8,8195.0
3635,42,50,0,1,19,3.3,4828.0
4778,39,18,0,1,5,4.4,6578.0
2322,68,72,0,0,23,4.5,2932.0
4574,85,86,1,1,19,3.9,7204.0
4481,24,46,0,0,14,3.2,5188.0
1620,91,23,1,1,10,4.2,2426.0
3137,32,82,1,2,31,3.1,4758.0
2424,87,81,0,0,13,3.8,3226.0
2144,54,48,1,1,22,3.8,3206.0
3532,71,49,0,0,37,5.0,4584.0
4261,88,63,0,0,39,3.6,5504.0
3568,80,12,1,0,10,4.6,4649.0
1741,24,64,1,2,31,3.1,2728.0
4168,55,42,1,1,43,4.1,5941.0
2302,73,80,0,1,35,4.1,3570.0
5664,55,28,1,0,13,4.3,7532.0
1695,65,43,0,1,30,4.6,2486.0
3687,53,87,0,2,34,4.5,5779.0
5015,84,59,1,0,36,4.5,7302.0
3830,38,56,1,2,35,3.9,5891.0
3859,71,55,1,2,47,4.5,6306.0
5106,98,65,1,1,4,4.0,8662.0
1776,61,66,0,1,55,3.1,2441.0
1560,63,92,1,0,53,4.8,2145.0
4890,97,60,0,2,4,4.8,8546.0
3413,66,63,1,1,47,3.6,4985.0
5427,92,99,1,0,6,4.8,8993.0
4091,75,90,1,0,55,4.5,5779.0
2066,31,37,0,1,28,3.8,2528.0
5435,29,28,1,2,30,3.7,7841.0
3071,42,36,0,0,27,5.0,3645.0
2700,81,57,1,1,5,4.4,4632.0
5909,34,28,1,0,44,3.8,7269.0
4354,55,60,0,1,39,4.3,6101.0
4395,82,16,0,0,35,4.1,5522.0
2736,66,38,1,2,39,4.0,4453.0
1636,96,52,1,0,44,4.3,2276.0
2529,14,78,0,1,15,4.1,3191.0
3656,64,67,1,1,19,4.3,5533.0
4094,70,17,0,1,30,4.8,5398.0
2161,98,51,1,2,38,5.0,3666.0
3972,17,85,0,1,32,4.4,5218.0
4177,25,51,0,1,40,4.9,5317.0
3808,57,22,0,2,29,4.7,5515.0
1586,70,35,0,1,6,3.6,2534.0
4012,24,27,0,1,26,4.9,4996.0
4442,74,51,1,2,27,3.1,7133.0
4273,31,60,1,0,35,3.7,5497.0
4004,12,93,1,1,28,4.3,5756.0
4810,63,25,1,0,5,4.1,7045.0
3200,23,12,1,2,41,4.1,4513.0
5170,45,100,1,1,56,4.6,7651.0
4200,91,88,1,1,48,3.4,6647.0
5129,91,54,1,2,54,5.0,8707.0
3147,76,31,1,1,16,3.9,4598.0
4818,19,32,0,0,41,4.9,5417.0
5187,58,68,0,0,18,3.8,6542.0
2096,74,71,1,2,13,4.2,3503.0
1984,100,77,0,1,43,3.9,3214.0
2145,66,63,1,1,25,4.4,3219.0
4589,36,66,0,2,10,3.4,6834.0
5884,84,32,0,0,29,3.8,7485.0
2220,14,69,0,0,10,3.1,2476.0
1998,80,82,1,2,6,4.2,3751.0
3173,92,97,1,1,16,4.9,5028.0
4567,66,94,1,0,25,3.1,6509.0
1614,24,64,1,1,44,4.3,2328.0
4479,85,89,0,0,4,4.6,6908.0
3236,39,72,1,1,37,3.4,4728.0
5111,29,65,0,0,34,3.5,6129.0
3753,46,64,1,1,19,3.4,5445.0
3794,12,34,0,2,33,3.6,5092.0
5130,82,35,0,0,4,3.2,7023.0
1646,50,58,0,2,44,3.7,2535.0
5482,48,72,0,0,34,3.7,6815.0
4953,35,54,1,0,12,4.6,6582.0
3910,11,82,1,0,31,4.6,5087.0
1636,32,88,0,1,16,4.6,2289.0
4860,32,48,1,0,2,4.1,6909.0
4505,94,74,1,2,49,3.7,7856.0
5052,25,78,0,1,58,3.8,6716.0
1518,18,65,1,1,60,3.6,2116.0
3742,22,18,1,0,2,4.2,4685.0
1948,37,79,1,1,36,4.9,2812.0
3448,36,37,0,0,6,3.6,4259.0
2445,60,54,1,2,60,3.9,3848.0
5736,73,35,0,1,23,4.3,7820.0
3420,61,37,0,1,39,4.7,4569.0
4477,90,49,0,2,55,3.5,6816.0
5688,47,24,1,2,47,3.6,8531.0
5515,74,15,1,0,52,4.8,7156.0
1738,27,36,1,1,44,3.2,2210.0
1704,72,47,0,2,37,4.2,2583.0
4107,60,77,1,1,46,4.7,6407.0
5840,18,84,0,2,16,4.8,8480.0
4888,22,94,1,1,43,3.0,7110.0
4472,49,73,0,2,44,3.7,6417.0
5890,64,39,1,1,19,3.5,8485.0
4187,88,91,1,0,49,4.1,6309.0
5666,52,12,1,1,24,4.3,7700.0
2848,53,71,0,0,58,5.0,3556.0
5900,77,21,0,0,27,4.0,7267.0
2316,42,100,1,0,7,4.1,3546.0
2320,33,39,0,1,30,3.8,2866.0
1692,45,94,0,1,41,3.3,2337.0
3276,19,47,0,0,14,3.6,3630.0
5145,29,94,1,2,58,3.5,8270.0
1750,84,69,1,1,52,4.6,2829.0
3288,21,47,1,1,44,4.1,4504.0
5200,71,24,0,1,15,3.6,7107.0
3963,27,27,1,1,12,4.0,5400.0
2667,72,61,0,0,53,3.4,3543.0
5393,93,38,0,2,53,3.4,8401.0
2596,34,69,1,2,29,4.7,4074.0
4179,21,30,1,2,23,4.9,6021.0
3347,30,26,1,2,13,3.2,4648.0
5404,34,27,0,0,9,4.5,6270.0
2004,20,66,0,1,24,3.9,2498.0
3121,73,46,1,1,39,3.8,4966.0
3972,82,69,0,0,30,4.4,5270.0
4046,59,47,1,1,1,3.5,6267.0
2887,71,21,1,0,60,3.0,3801.0
4494,98,84,1,2,10,3.4,7868.0
5316,58,93,1,0,38,3.4,7681.0
2217,23,82,1,1,58,3.1,3110.0
4984,10,10,1,1,47,3.6,6346.0
5934,90,67,0,1,15,3.9,8716.0
2158,34,12,0,2,9,4.5,2982.0
5508,68,72,1,0,13,3.7,7698.0
5734,81,30,1,0,23,3.4,7889.0
5264,78,32,0,1,33,3.5,7394.0
4489,14,18,0,0,9,4.8,4756.0
3604,28,92,1,1,3,3.4,5836.0
2755,32,64,1,0,30,4.8,3552.0
3982,18,28,0,2,9,3.9,5426.0
1883,59,71,1,2,52,4.9,3265.0
4107,25,96,0,0,25,3.8,5015.0
1693,42,100,1,2,47,3.4,2629.0
5307,11,100,0,2,24,4.1,7725.0
5219,23,48,1,2,32,4.2,7911.0
4081,10,85,1,1,7,4.3,6363.0
4065,99,36,1,0,36,3.8,5705.0
4263,67,55,0,0,25,3.1,5401.0
4298,98,43,1,1,20,4.3,6648.0
3839,25,42,0,1,17,4.9,4942.0
4906,88,59,0,2,54,4.9,7882.0
2231,99,29,0,0,36,4.2,2960.0
4372,56,49,0,1,26,3.0,5975.0
4620,53,67,1,2,19,3.2,7186.0
5677,89,40,1,0,60,4.7,8128.0
4104,23,47,1,2,37,4.7,6078.0
3882,33,95,0,0,48,4.9,4967.0
2031,64,54,1,2,3,4.1,3509.0
5816,24,50,0,0,43,4.7,6777.0
2134,92,18,0,0,57,4.6,2588.0
3269,81,18,0,0,28,4.2,4004.0
5304,43,72,1,0,22,4.6,7249.0
3870,11,88,0,2,47,3.3,5486.0
1502,36,86,1,1,19,4.3,2377.0
1705,83,31,1,0,53,4.9,2354.0
5635,96,25,1,0,56,3.3,7707.0
4121,81,41,0,0,46,4.5,5343.0
4390,32,75,1,0,16,3.6,5760.0
4693,77,99,0,2,56,4.6,7747.0
4166,23,23,0,1,6,4.4,5608.0
4806,72,47,0,1,37,4.9,6667.0
2397,74,17,0,1,31,4.4,3214.0
2585,77,30,1,2,53,3.8,4129.0
2779,72,65,1,1,49,3.0,4185.0
2170,99,55,1,2,48,4.6,3616.0
3005,90,52,1,2,34,3.8,5001.0
5075,96,55,0,0,31,4.3,6932.0
3455,73,57,0,2,60,3.2,5242.0
1749,41,79,0,1,11,4.8,2370.0
3392,88,93,0,1,36,3.9,5158.0
4939,22,40,1,1,6,4.8,7579.0
3353,75,42,1,0,27,4.4,4512.0
4354,28,53,0,0,7,3.2,5687.0
3003,33,80,0,0,49,4.2,3507.0
4885,97,17,0,2,32,4.8,7427.0
5071,20,82,0,1,8,4.6,6772.0
5292,68,11,1,2,60,3.8,8163.0
4926,95,26,0,2,33,4.9,7798.0
1543,24,61,1,1,57,3.5,2248.0
5112,19,54,1,0,47,3.8,6418.0
4118,50,46,0,1,52,4.5,5643.0
4663,36,51,0,2,44,3.5,6461.0
2788,69,53,1,2,15,4.0,4588.0
4442,82,90,1,0,55,4.5,6519.0
1719,61,47,0,2,27,4.3,2486.0
3425,37,15,1,2,30,3.3,4972.0
4472,74,77,0,1,22,4.3,6412.0
5013,26,60,0,0,47,4.1,6050.0
3948,53,44,1,1,29,4.1,5677.0
4971,19,67,1,1,41,4.7,6899.0
4274,72,66,0,1,48,3.4,6186.0
2490,91,82,0,2,30,4.5,4055.0
4446,56,15,1,2,2,4.5,7308.0
3312,47,22,1,0,15,4.4,4173.0
2303,79,68,1,2,47,4.0,3551.0
1989,85,95,1,0,27,3.8,3094.0
5056,62,39,0,1,7,3.8,7450.0
2993,87,11,0,1,27,4.5,4107.0
5145,53,67,0,2,21,4.0,7793.0
4391,83,45,1,2,13,3.7,7106.0
3205,63,81,1,0,55,4.3,4445.0
5016,29,54,0,2,17,4.7,7095.0
4840,88,18,1,2,11,3.1,7679.0
1553,40,74,1,2,59,4.9,2492.0
4075,16,86,1,1,10,3.2,5834.0
5091,67,59,1,2,57,4.0,8368.0
2115,19,88,1,2,33,4.1,3390.0
2454,19,41,1,1,14,3.3,3382.0
3933,48,52,0,1,37,4.8,5274.0
3129,37,87,0,1,8,3.9,4375.0
4281,39,63,0,1,33,3.3,5608.0
2149,46,56,0,2,7,4.4,3333.0
3847,76,23,1,2,34,4.3,6119.0
5990,52,57,0,2,7,4.9,9848.0
4778,88,64,0,0,7,3.9,6992.0
4140,94,38,0,1,41,3.5,5857.0
5301,61,56,0,2,54,3.1,7900.0
4061,65,72,1,2,36,4.5,6656.0
4749,85,28,1,2,55,4.2,7720.0
1870,77,100,0,1,7,4.9,3014.0
2357,18,18,0,1,20,4.4,2883.0
1883,32,46,1,1,18,4.9,2533.0
5377,72,61,1,2,45,5.0,9071.0
4052,70,66,0,1,43,3.9,5820.0
5834,49,97,1,2,41,3.3,9734.0
5790,53,37,1,0,14,3.4,7355.0
4225,95,45,0,1,40,3.6,6119.0
5534,33,73,1,1,53,4.0,7986.0
4793,60,27,0,2,14,3.2,6655.0
5751,67,98,0,1,21,3.6,8456.0
5488,99,44,1,1,49,3.6,8511.0
2422,42,77,1,2,59,3.0,3997.0
4415,25,87,1,2,57,3.7,6855.0
4450,31,48,1,2,27,3.2,6671.0
4546,66,99,1,0,46,3.9,6647.0
2474,71,17,1,2,26,3.4,3772.0
2730,91,97,0,1,27,4.6,4226.0
3935,80,89,1,0,24,3.2,5792.0
3314,99,93,0,2,5,4.7,6008.0
4434,81,24,1,0,42,4.2,5965.0
2863,79,16,1,0,38,3.9,3734.0
5440,39,26,1,1,28,4.1,7286.0
1703,32,95,1,0,42,3.8,2409.0
1660,41,95,1,2,43,3.3,2621.0
5987,95,73,0,0,58,4.5,8451.0
2268,66,21,0,0,32,4.9,2903.0
5248,18,91,0,1,24,4.9,7401.0
4081,40,65,1,1,6,4.3,6503.0
2593,80,55,1,2,10,3.8,4309.0
6000,18,56,1,1,46,4.0,8293.0
2107,22,88,0,2,52,4.3,3131.0
3040,67,25,0,2,3,4.6,4974.0
4375,12,78,1,1,7,3.7,6657.0
4691,44,11,0,0,29,4.8,5436.0
3337,30,63,1,1,34,3.6,4681.0
2189,73,36,1,0,7,4.1,3113.0
5259,61,40,0,0,17,4.9,6648.0
4449,43,50,0,2,13,4.9,6243.0
3603,44,45,0,2,58,4.4,5261.0
1865,24,56,0,1,21,3.6,2490.0
5075,15,52,1,0,31,3.4,6258.0
5699,94,74,1,1,9,3.2,8914.0
5672,41,59,0,2,45,4.4,8467.0
5825,61,10,0,0,47,4.0,6982.0
3878,92,81,0,1,13,4.1,5920.0
2705,37,66,0,1,17,3.9,3802.0
5339,94,25,1,2,8,4.0,8861.0
4235,73,37,1,2,9,4.1,6686.0
4847,88,95,1,2,9,4.8,8464.0
3175,87,91,1,2,40,3.1,5510.0
1798,28,31,1,1,48,4.6,2135.0
2456,24,50,1,2,52,3.8,3637.0
2614,15,85,1,2,30,4.5,3999.0
4005,82,28,0,1,7,4.9,6103.0
2974,93,98,1,1,17,3.6,4735.0
5960,47,59,0,0,39,3.2,7199.0
5946,35,68,0,1,38,3.5,7945.0
5226,91,78,0,0,5,3.4,7978.0
4971,60,43,1,2,17,4.5,7918.0
4328,82,48,1,0,40,3.1,5767.0
4350,62,83,1,0,58,3.1,6068.0
4006,65,16,1,2,1,4.4,6830.0
5270,68,61,0,2,16,4.1,8040.0
4464,79,69,1,2,17,3.8,7503.0
2449,87,61,0,0,30,4.2,3402.0
4350,67,88,1,1,31,4.5,6851.0
1665,97,33,1,1,35,3.2,2539.0
4986,22,35,0,1,45,4.1,6254.0
4009,52,99,0,2,8,4.6,6285.0
2419,85,99,0,2,48,3.7,3942.0
1613,60,19,1,1,56,4.5,2195.0
5004,28,26,1,2,30,4.7,7330.0
2491,30,87,0,0,39,4.6,3217.0
5339,100,11,1,0,21,4.3,7392.0
2758,92,86,0,2,15,4.4,4429.0
4926,33,36,1,1,56,4.6,6725.0
2014,35,82,0,1,34,4.5,2719.0
